"sku";"categories";"enabled";"family";"parent";"groups";"ACTIVE_INGREDIENT";"ATC_CODE";"BRAND_NAME";"BRAND_OWNER_GLN";"BRAND_OWNER_LOCATION";"BRAND_OWNER_NAME";"COUNTRY_OF_ORIGIN";"COUNTRY_REGULATORY_CODE";"DEPTH_MEASURE";"DEPTH_MEASURE-unit";"DOSAGE_FORM";"FREQUENCY";"GPC_CODE";"GROSS_WEIGHT_MEASURE";"GROSS_WEIGHT_MEASURE-unit";"GTIN";"GTIN_UNIT_LEVEL";"HEIGHT_MEASURE";"HEIGHT_MEASURE-unit";"ITEM_DESCRIPTION";"L3";"LABELING";"MANUFACTURER_GLN";"MANUFACTURER_LOCATION";"MANUFACTURER_NAME";"MANUFACTURER_PART_NUM";"MANU_SHORT";"MAX_TEMPERATURE_MEASURE";"MAX_TEMPERATURE_MEASURE-unit";"MIN_TEMPERATURE_MEASURE";"MIN_TEMPERATURE_MEASURE-unit";"NET_CONTENT";"NET_CONTENT_UOM";"PACK-groups";"PACK-products";"PACK-product_models";"ParentID";"price_reference-EUR";"price_reference-USD";"PRODUCT_DESCRIPTION";"ROUTE_OF_ADMINISTRATION";"SHELF_LIFE_DAYS";"SOURCEITEMID";"SOURCE_OF_DATA";"STORAGE_INSTRUCTIONS";"STRENGTH";"SUBSTITUTION-groups";"SUBSTITUTION-products";"SUBSTITUTION-product_models";"TRADE_ITEM_UNIT_DESCRIPTOR";"UNSPSC_CODE";"UPSELL-groups";"UPSELL-products";"UPSELL-product_models";"VOLUME_MEASURE";"VOLUME_MEASURE-unit";"WIDTH_MEASURE";"WIDTH_MEASURE-unit";"X_SELL-groups";"X_SELL-products";"X_SELL-product_models"
"101199";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Thai_Nippon_Rubber_Industry_Ltd_";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Ultimate Smooth, 53 mm, Case of 3000 Pieces [Thai Nippon]";"Male_Condoms";"_UNKNOWN";"";"Factory 2 - Pinthong Industrial Estate, 789/139 Moo 1 Nonghkam, Sriracha, Chonbury, Thailand 20110";"Thai_Nippon_Rubber_Industry_Ltd_";"";"Thai Nippon Rubber Industry Ltd.";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1460";"102277XXA0DA0AH";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100251";"GHSC_PSM,L5_BAR_MCD_L49,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Aphaw Deluxe Green Leaf, 49 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100935XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100260";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Aphaw Strawberry, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100933XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100280";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Generic Strawberry, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100941XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100297";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, No Logo, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100932XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100302";"GHSC_PSM,L5_BAR_MCD_L49,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, No Logo, 49 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100932XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100315";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Number 1, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100938XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100319";"GHSC_PSM,L5_BAR_MCD_L49,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Number 1, 49 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100938XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100332";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Top, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100937XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100246";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Aphaw Deluxe Green Leaf, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100935XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100231";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L49,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Aphaw Banana, 49 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100934XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100337";"GHSC_PSM,L5_BAR_MCD_L49,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11000";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Top, 49 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11000";"";"0.02";"Male Condom (Latex), 49 mm";"";"";"100937XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101067";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence Sensuel Fraise, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100969XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101215";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Ultimate Yellow, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"102278XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100382";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100127XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100660";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Number 1 v2, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100948XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101081";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence v2, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100952XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100393";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Blue/Gold, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"1825";"100127XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100952";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus v2, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"101851XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100536";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Legal III, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100945XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100815";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante Yellow Foil, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100949XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100679";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Number 1, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100939XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100958";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protector Plus v2, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"101851XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100410";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Camo, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100962XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101245";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Vibe, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100963XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101108";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Prudence, Case of 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100133XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100841";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Protec Fraise, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"100965XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100704";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante Clasico, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"101017XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"101119";"GHSC_PSM,Innolatex__Thailand__Limited,L5_BAR_MCD_L53,Products_and_Trade_Items";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"TH";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Red Strawberry Feeling Plus, 53 mm, Case of 3000 Pieces [Innolatex]";"Male_Condoms";"_UNKNOWN";"";"E1-6, EXPORT PROCESSING ZONE, SOUTHERN INDUSTRIAL ESTATE, VILLAGE 4, CHALUNG, Hatyai, SONGKHLA, Thailand 90110";"Innolatex__Thailand__Limited";"";"Innolatex (Thailand) Limited";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"102438XXA0DA19O";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
"100708";"GHSC_PSM,L5_BAR_MCD_L53,Products_and_Trade_Items,Suretex_Prophylactics__India__Ltd";"1";"RH_PRODUCTS_TRADEITEMS_VARIANTS";"11003";"";"";"";"";"";"";"";"IN";"";"";"";"";"";"10000460";"";"";"";"";"";"";"Male Condom (Latex) Lubricated, Pante Clasico, 53 mm, Case of 3000 Pieces [Suretex]";"Male_Condoms";"_UNKNOWN";"";"Plot No. 74 to 91, KIADB Indl. Estate, Jigani II Phase, Anekal Taluk, Bangalore, India 560 105";"Suretex_Prophylactics__India__Ltd";"";"Suretex Prophylactics (India) Ltd";"";"";"";"";"3000";"Piece";"";"";"";"11003";"";"0.02";"Male Condom (Latex), 53 mm";"";"";"101017XXA0DA19Q";"GHSC_PSM";"";"";"";"";"";"";"53131622";"";"";"";"";"";"";"";"";"";""
